route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,route_url
67507,GVB,21,Centraal Station - Geuzenveld,,3,,,http://www.gvb.nl/lijn/bus/21
67930,ARR,1,Station - Lelystad Haven,,3,,,
67931,ARR,3,Station - Batavia Stad,,3,,,
67945,BRENG,54,Wageningen - Heteren,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=A054
17792,IFF:NS,Intercity,Den Helder <-> Nijmegen IC3000,,2,,,
32543,RET,24,De Esch - Holy,,0,,,
67932,ARR,2,Station - Kustwijk,,3,,,
67934,ARR,7,Station - Airport Plaza,,3,,,
68140,EBS,106,Hellevoetsluis - Zuidland - Spijkenisse,,3,,,
68141,EBS,105,Hellevoetsluis - Rozenburg - Spijkenisse,,3,,,
68813,OVERAL,123,Alkmaar Station - De Rijp - Alkmaar Station,,3,00ccff,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=H123
68839,CXX,385,Haarlem Station - IJmuiden,,3,e00000,ffffff,http://www.connexxion.nl/dienstregeling/lijn?ID=N385
68983,CXX,73,Schalkwijk Centrum - Uitgeest Station,,3,cc99ff,ffffff,http://www.connexxion.nl/dienstregeling/lijn?ID=N073
68984,CXX,74,IJmuiden Dennekoplaan - Heemskerk Centrum,,3,ffff00,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=N074
68464,CXX,185,"Goes, Station - Ziekenhuis",,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z185
68808,CXX,568,Haarlem - Cruquius Paswerk,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=N568
68987,CXX,3,Schalkwijk Centrum - IJmuiden,,3,ff99ff,ffffff,http://www.connexxion.nl/dienstregeling/lijn?ID=N003
69334,CXX,134,Zierikzee - Brouwershaven - Zierikzee,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z134
69365,BRAVO:CXX,26,Helmond Station - Gemert,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=L026
69381,BRAVO:CXX,114,Eindhoven Station - De Hurk,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=L114
61913,IFF:RNET,Stoptrein,Dordrecht <-> Gorinchem ST7100,,2,,,
61914,IFF:NS,Sprinter,Arnhem Centraal <-> Dordrecht SPR6600,,2,,,
61916,IFF:NS,Sprinter,Hertogenbosch ('s) <-> Arnhem Centraal SPR16600,,2,,,
61920,IFF:NS,Sprinter,Uitgeest <-> Rhenen SPR7400,,2,,,
61948,ARR,406,Eijsden - Mariadorp,,3,,,
68758,ARR,9322,"Wons, Salverdastraat - Kop Afsluitdijk",,3,,,
1741,BRENG,43,Apeldoorn Station - Arnhem CS,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=A043
69502,BRENG,89,Nijmegen CS - Druten Busstation,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=X089
6379,OVREGIOY,11,Kampen Station - Flevowijk - Bovenbroek,,3,,,http://www.ovregioijsselmond.nl/dienstregeling/lijn?ID=G011
6383,OVREGIOY,71,Zwolle - Emmeloord,,3,,,http://www.ovregioijsselmond.nl/dienstregeling/lijn?ID=Y071
6384,OVREGIOY,70,Steenwijk - Zwartsluis - Zwolle,,3,,,http://www.ovregioijsselmond.nl/dienstregeling/lijn?ID=Y070
69646,CXX,271,Amsterdam Gaasperplas - Aalsmeer Floraholland,,3,afb4b9,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=M271
69557,ARR,7202,"Foudgum - Dokkum, Sionsberg",,3,,,
62045,ARR,90,Kop Afsluitdijk - Heerenveen,,3,,,
62057,ARR,67,Kerkdriel - Zaltbommel,,3,,,
62475,EBS,309,van Amsterdam Sloterdijk naar Purmerend,,3,,,
62477,EBS,377,van Amsterdam ZO naar Purmerend,,3,,,
62669,ARR,8981,"Abbega - IJlst, Station",,3,,,
62683,ARR,6201,"Lippenhuizen - Gorredijk, Busstation",,3,,,
62684,ARR,6211,"Luxwoude - Heerenveen, Busstation",,3,,,
62685,ARR,7042,"Hantumhuizen - Dokkum, Sionsberg",,3,,,
62686,ARR,7043,"Hantumhuizen - Holwerd, Prov. weg",,3,,,
62687,ARR,7791,"Wergea, Leeuwarderweg - Leeuwarden, Station",,3,,,
62688,ARR,7781,"Warten, Hoofdstraat - Leeuwarden, Station",,3,,,
62689,ARR,7911,Alde Leie - Stiens,,3,,,
62690,ARR,7902,Oudebildtzijl - Sint Annaparochie,,3,,,
62701,ARR,8121,"Wijnaldum - Harlingen, Station",,3,,,
62714,ARR,7982,"Skingen - Franeker, Voorstraat",,3,,,
1276,BRENG,10,Arnhem CS - Papendal,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=A010
69906,CXX,264,Zuid-Beijerland-Heinenoord,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z264
70215,CXX,585,Strijensas s'Gravendeel,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z585
62715,ARR,7981,"Skingen - Dronryp, Hoek Dronryp",,3,,,
62716,ARR,7991,"Slappeterp - Dronryp, Hoek Dronryp",,3,,,
62717,ARR,7983,"Skingen - Franeker, Station",,3,,,
62718,ARR,7993,"Slappeterp - Franeker, Station",,3,,,
62719,ARR,7992,"Slappeterp - Franeker, Voorstraat",,3,,,
62748,ARR,6031,"Jistrum - Drachten, Transferium Oost",,3,,,
7093,ARR,85,Druten via Beuningen - Nijmegen,,3,,,
7095,ARR,166,Well - 's-Hertogenbosch,,3,,,
19208,ARR,2,Leiderdorp Oranjewijk - Leiden Station De Vink,,3,,,
19409,ARR,4,de Monnik - Veerdam,,3,,,
19412,ARR,3,Karrepad/Klein Zwitserland - Veerdam,,3,,,
19413,ARR,1,Strandhotel - Veerdam,,3,,,
33056,ARR,192,Bolsward - Leeuwarden,,3,,,
41723,ARR,322,Drachten - Oosterwolde,,3,,,
41727,ARR,116,Wolvega - Oosterwolde,,3,,,
23833,WPD,Veer,Veerdienst Lauwersoog-Schiermonnikoog,,4,,,http://www.wpd.nl/schiermonnikoog/dienstregeling/
42396,ARR,57,Nieuw-Vennep via Noordwijkerhout - Leiden Centraal,,3,,,
42294,BRAVO:CXX,12,Eindhoven Gijzenrooi - Eindhoven Station,,3,,,http://www.hermes.nl/dienstregeling/lijn?ID=L012
30494,BRENG,8,Velp - Arnhem CS,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=A008
30495,BRENG,9,Schaarsbergen - Arnhem CS,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=A009
30503,BRENG,331,Velp Zuid - Nijmegen Weezenhof,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=A331
1278,BRENG,14,Arnhem CS - Elst - Nijmegen Brakkenstein,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=A014
30576,CXX,160,Goudswaard-Rotterdam,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z160
30578,CXX,167,Strijen-Heinenoord,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z167
41729,ARR,114,Leeuwarden via Drachten - Assen,,3,,,
52849,ARR,52,Heerlen via Hulsberg - Meerssen,,3,,,
52850,ARR,54,Gulpen via Valkenburg - Geleen,,3,,,
52851,ARR,56,Valkenburg via Hoensbroek - Brunssum,,3,,,
66731,ARR,5,Station - Archeonlaan,,3,,,
71218,ARR,16,Station via Horst - Duinbeek,,3,,,
71219,ARR,5,Station - Lelycentre,,3,,,
71220,ARR,4,Station via Zuiderzeewijk - Lelycentre,,3,,,
71221,ARR,6,Station via Waterwijk - Duinbeek,,3,,,
71222,BRAVO:ARR,800,'s-Hertogenbosch - De Efteling,,3,,,
71223,BRAVO:ARR,801,Tilburg - De Efteling,,3,,,
1316,CXX,58,Middelburg - Vlissingen,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z058
52493,CXX,79,Beverwijk Station - Castricum Soomerwegh,,3,66cc33,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=N079
54256,BRAVO:ARR,300,Tilburg via Waalwijk - 's-Hertogenbosch,,3,,,
2536,QBUZZ,32,Meppel - Hoogeveen,,3,,,http://qbuzz.nl/gd/lijn/d032
45105,BRAVO:ARR,143,Tilburg via Hilvarenbeek - Reusel,,3,,,
41236,IFF:NS,Sprinter,Wijchen <-> Zutphen SPR7600,,2,,,
17522,IFF:NS,Intercity direct,Rotterdam Centraal <-> Amsterdam Centraal HSN1000,,2,,,
17562,IFF:NS,Intercity,Rotterdam Centraal <-> Utrecht Centraal IC2800,,2,,,
17573,IFF:NS,Intercity,Leiden Centraal <-> Utrecht Centraal IC8800,,2,,,
7094,ARR,165,Druten - 's-Hertogenbosch,,3,,,
17599,IFF:NS,Sprinter,Hoofddorp <-> Almere Oostvaarders SPR4300,,2,,,
17601,IFF:NS,Intercity,Den Haag Centraal <-> Amersfoort Schothorst IC11700,,2,,,
62510,CXX,N47,Uithoorn Busstation - Amsterdam CS via Amstelveen,,3,ffcc00,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=M047
62515,CXX,346,Haarlem Station - Amsterdam Station Zuid,,3,d1ea32,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=M346
63147,CXX,91,Vervangend vervoer Parkshuttle,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=W091
63660,OVERAL,136,Nibbixwoud - Oostwoud - Hoorn Station,,3,0000ff,ffffff,http://www.connexxion.nl/dienstregeling/lijn?ID=H136
54215,BRAVO:ARR,117,Breda via Zevenbergen - Fijnaart,,3,,,
54216,BRAVO:ARR,115,Breda - Zundert,,3,,,
54217,BRAVO:ARR,112,Roosendaal via Heerle - Bergen op Zoom,,3,,,
54225,BRAVO:ARR,675,Vlijmen - Andel Prinsentuin,,3,,,
54229,BRAVO:ARR,671,Oosterhout - Andel Prinsentuin,,3,,,
54248,BRAVO:ARR,8,Maasoever via CS en JBZ - Vught,,3,,,
54251,BRAVO:ARR,92,Grave - Gennep,,3,,,
62400,EBS,85,Metro Akkers - Metro Centrum,,3,,,
17514,ARR,35,Sneek - Franeker,,3,,,
43049,ARR,55,Gulpen via Ubachsberg - Heerlen,,3,,,
43056,ARR,44,Heerlen via Parkstad Stadion - Aachen,,3,,,
45095,BRAVO:ARR,7,Maasoever - Centraal Station,,3,,,
460,GVB,44,Station Bijlmer ArenA - Diemen Noord,,3,,,http://www.gvb.nl/lijn/bus/44
462,GVB,47,Station Holendrecht - Station Bijlmer ArenA,,3,,,http://www.gvb.nl/lijn/bus/47
2511,QBUZZ,21,Emmen - Assen,,3,,,http://qbuzz.nl/gd/lijn/d021
1065,BRENG,3,Arnhem Burgers Zoo - Het Duifje,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=A003
1086,BRENG,72,Arnhem CS - Huissen Bergerden,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=A072
1133,BRENG,300,Arnhem CS - Nijmegen Heyendaal,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=A300
51727,CXX,567,Haarlem - Cruquius Paswerk,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=N567
52494,CXX,71,Beverwijk Station - Uitgeest Station,,3,00ccff,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=N071
52498,CXX,76,Beverwijk Station - Beverwijk Bazaar,,3,ffcc00,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=N076
1742,CXX,2,Hilversum Station - Erfgooierskwartier,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=F302
45107,BRAVO:ARR,91,Uden - Cuijk,,3,,,
45111,BRAVO:ARR,99,Nijmegen - Uden,,3,,,
54258,BRAVO:ARR,142,Tilburg  via Hilvarenbeek - Best,,3,,,
54259,BRAVO:ARR,141,Tilburg  via Moergestel - Best,,3,,,
54281,BRAVO:ARR,4,Centraal Station - Reeshof,,3,,,
53420,ARR,798,Merselo - Blitterswijck,,3,,,
53433,ARR,79,Horst/Sevenum - Panningen,,3,,,
57944,QBUZZ,10,Noord - Korrewegwijk - Hoornsemeer,,3,fff000,000000,http://qbuzz.nl/gd/lijn/g510
57954,QBUZZ,3,Lewenborg - Leek,,3,1078be,ffffff,http://qbuzz.nl/gd/lijn/g503
57956,QBUZZ,8,Hoogkerk - Hoogkerk,,3,804000,ffffff,http://qbuzz.nl/gd/lijn/g508
54664,GVB,68,Henk Sneevlietweg - John M.Keynesplein,,3,,,http://www.gvb.nl/lijn/bus/68
60585,QBUZZ,163,Lauwersoog - Groningen,,3,,,http://qbuzz.nl/gd/lijn/g163
62366,BRAVO:ARR,630,Gilze AZC - Tilburg,,3,,,
62720,ARR,8472,"Sintjohannesga - Joure, Busstation",,3,,,
62721,ARR,8481,"Delfstrahuizen - Heerenveen, Busstation",,3,,,
52774,BRAVO:ARR,4,Groote Wielen via CS - De Kruiskamp,,3,,,
7175,BRENG,15,Lent - CS - Wijchen Zuid,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=X015
255,ARR,42,Sneek - Lemmer,,3,,,
1591,BRENG,60,Tolkamer Lobede - Arnhem CS,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=A060
1618,BRENG,85,Nijmegen CS - Druten Busstation,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=X085
1683,BRENG,33,Arnhem CS - Bemmel -  Nijmegen CS,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=A033
1255,OVREGIOY,148,Lelystad - Harderwijk,,3,,,http://www.ovregioijsselmond.nl/dienstregeling/lijn?ID=F148
1449,OVREGIOY,159,Almere Stad - Zeewolde - Harderwijk,,3,,,http://www.ovregioijsselmond.nl/dienstregeling/lijn?ID=F159
6372,OVREGIOY,141,Kampen - Emmeloord - Urk,,3,,,http://www.ovregioijsselmond.nl/dienstregeling/lijn?ID=G141
1295,CXX,132,Goes - Zierikzee,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z132
1299,CXX,31,Kamperland - Goes,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z031
1335,CXX,109,Bussum - Hilversum,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=F109
1364,CXX,395,Zierikzee - Rotterdam,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z395
1190,CXX,110,Bussum - Weesp,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=F110
1227,CXX,56,Middelburg - Vlissingen,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z056
53432,ARR,78,Baarlo - Grashoek,,3,,,
54261,BRAVO:ARR,11,Centraal Station - De Aawijk,,3,,,
60658,GVB,37,Amstelstation - Station Noord,,3,,,http://www.gvb.nl/lijn/bus/37
60659,GVB,22,Station Sloterdijk - Muiderpoortstation,,3,,,http://www.gvb.nl/lijn/bus/22
60673,GVB,14,Flevopark - Centraal Station,,0,,,http://www.gvb.nl/lijn/tram/14
60674,GVB,12,Amstelstation - Centraal Station,,0,,,http://www.gvb.nl/lijn/tram/12
61868,ARR,221,Leiden Centraal via Bio Science Park - Noordwijk,,3,,,
473,GVB,15,Station Sloterdijk - Station Zuid,,3,,,http://www.gvb.nl/lijn/bus/15
53535,QBUZZ,300,Emmen - Groningen,,3,,,http://qbuzz.nl/gd/lijn/g300
54227,BRAVO:ARR,673,Dongen - Andel Prinsentuin,,3,,,
62385,ARR,80,Venray Station via Venray Centrum - Deurne,,3,,,
62852,ARR,8831,"Hidaard - Sneek, Busstation",,3,,,
62868,ARR,9301,"Kop Afsluitdijk - Bolsward, Busstation",,3,,,
41837,HTM,26,Lijn 26: Kijkduin - Voorburg Station,,3,,,https://www.htm.nl/reisinformatie/htmbuzz-26
19411,ARR,2,Oosterreeweg - Veerdam,,3,,,
19218,BRENG,13,Lent - CS - Wijchen Noord,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=X013
19222,OVREGIOY,145,Lelystad - Swifterbant,,3,,,http://www.ovregioijsselmond.nl/dienstregeling/lijn?ID=F145
19241,OVREGIOY,146,Emmeloord - Dronten,,3,,,http://www.ovregioijsselmond.nl/dienstregeling/lijn?ID=F146
19248,OVREGIOY,74,Kampen - Genemuiden - Hasselt - Zwolle,,3,,,http://www.ovregioijsselmond.nl/dienstregeling/lijn?ID=Y074
1486,CXX,20,Hulst - Goes,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z020
1487,CXX,27,Yerseke - Goes,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z027
19209,CXX,42,Brugge - Breskens,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z042
30585,CXX,177,Strijen-Rotterdam,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z177
32189,CXX,164,Zuid-Beijerland-Heinenoord,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z164
41656,CXX,50,Middelburg - Terneuzen(Gent),,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z050
62869,ARR,7102,"Lichtaard - Dokkum, Sionsberg",,3,,,
62870,ARR,7103,Lichtaard - Oentsjerk,,3,,,
62872,ARR,7075,"Holwerd, Veerdam - Dokkum, Sionsberg",,3,,,
41439,ARR,54,Zutphen - Laren,,3,,,
1068,BRENG,6,Arnhem De Laar West - Elsweide,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=A006
1069,BRENG,7,Arnhem Geitenkamp - Rijkerswoerd,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=A007
1386,BRENG,9,Nijmegen CS - Grave Busstation,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=X009
1214,BRAVO:CXX,24,Helmond Station - Mierlo - Eindhoven Station,,3,,,http://www.hermes.nl/dienstregeling/lijn?ID=L024
1387,BRENG,8,Nijmegen Hatert - CS - Berg en Dal,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=X008
1397,BRENG,5,Groesbeek - Nijmegen CS - Beuningen,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=X005
1452,BRENG,26,Arnhem CS - Dieren Station,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=A026
1589,BRENG,62,Duiven Centerpoort Noord - Arnhem CS,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=A062
1615,BRENG,83,Nijmegen CS - Gennep - Venlo Station,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=X083
1319,OVREGIOY,147,Harderwijk - Dronten,,3,,,http://www.ovregioijsselmond.nl/dienstregeling/lijn?ID=F147
1188,CXX,53,Middelburg - Domburg,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z053
1743,CXX,3,Hilversum Station - Tergooi Ziekenhuis,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=F303
1062,CXX,52,Domburg - Middelburg,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z052
1334,CXX,108,Huizen - Hilversum,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=F108
52900,ARR,292,Rotterdam Capelsebrug - Lekkerkerk,,3,,,
61801,ARR,65,Nieuwstadt via Susteren - Maaseik,,3,,,
63525,RET,7,Woudestein - Willemsplein,,0,,,
428,GVB,62,Station Lelylaan - Amstelstation,,3,,,http://www.gvb.nl/lijn/bus/62
21416,CXX,23,'s-Heerenhoek - Goes,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z023
30574,CXX,169,Willemstad-Numansdorp A29,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z169
30577,CXX,166,Dordrecht-Rotterdam,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z166
30599,CXX,176,Dordrecht-Rotterdam,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z176
1537,BRAVO:CXX,2,Eindhoven Blixembosch Oost - Station,,3,,,http://www.hermes.nl/dienstregeling/lijn?ID=L002
42264,BRAVO:CXX,8,Acht - Station,,3,,,http://www.hermes.nl/dienstregeling/lijn?ID=L008
42267,BRAVO:CXX,320,Helmond Station - Asten - Eindhoven Station,,3,,,http://www.hermes.nl/dienstregeling/lijn?ID=L320
42269,BRAVO:CXX,324,Geldrop Coevering - Eindhoven Station,,3,,,http://www.hermes.nl/dienstregeling/lijn?ID=L324
42271,BRAVO:CXX,28,Meijel - Deurne,,3,,,http://www.hermes.nl/dienstregeling/lijn?ID=L028
61941,ARR,87,Venlo via Horst/Sevenum - Venray,,3,,,
61945,ARR,403,Maastricht De Heeg - Rijckholt,,3,,,
41657,BRENG,12,Arnhem CS - IJsseloord 2,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=A012
62389,ARR,647,Gulpen via Simpelveld - Heerlen,,3,,,
461,GVB,65,KNSM Eiland - Station Zuid,,3,,,http://www.gvb.nl/lijn/bus/65
21613,GVB,247,Bos en Lommerplein - Schiphol Zuid,,3,,,http://www.gvb.nl/lijn/bus/247
30803,RET,83,Keizerswaard - Kralingse Zoom,,3,,,
41667,BRENG,61,Westervoort Station - Duiven Centerpoort Noord,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=A061
2644,QBUZZ,1,Stadsdienst Emmen Emmerhout,,3,8cdc32,000000,http://qbuzz.nl/gd/lijn/d001
41674,CXX,10,Terneuzen - Hulst,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z010
61050,OVERAL,33,Den Helder Station - Veerhaven,,3,00ccff,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=H033
62514,CXX,347,Uithoorn - Amsterdam Elandsgracht via Amstelveen,,3,ffcc00,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=M347
61962,ARR,417,Beek-Elsloo Station - Elsloo,,3,,,
61963,ARR,436,Oirlo - Venray Station,,3,,,
61964,ARR,437,Oirlo - Venray Centrum,,3,,,
61965,ARR,439,Meterik - Horst,,3,,,
62979,ARR,8671,"Ouwster-Nijega - Joure, Busstation",,3,,,
63556,GVB,19,Station Sloterdijk - Diemen Sniep,,0,,,http://www.gvb.nl/lijn/tram/19
475,GVB,13,Geuzenveld - Centraal Station,,0,,,http://www.gvb.nl/lijn/tram/13
494,GVB,231,Station Sloterdijk - Abberdaan,,3,,,http://www.gvb.nl/lijn/bus/231
2522,QBUZZ,119,Delfzijl - Winschoten,,3,,,http://qbuzz.nl/gd/lijn/g119
2570,QBUZZ,59,Emmen - Gieten,,3,,,http://qbuzz.nl/gd/lijn/g059
2573,QBUZZ,35,Groningen - Oldehove,,3,,,http://qbuzz.nl/gd/lijn/g035
2574,QBUZZ,39,Surhuisterveen - Groningen,,3,,,http://qbuzz.nl/gd/lijn/g039
2617,QBUZZ,171,Veendam - Groningen,,3,,,http://qbuzz.nl/gd/lijn/g171
2651,QBUZZ,312,Stadskanaal - Gieten - Groningen,,3,,,http://qbuzz.nl/gd/lijn/g312
6139,GVB,40,Amstelstation - Muiderpoortstation,,3,,,http://www.gvb.nl/lijn/bus/40
6737,QBUZZ,43,Siddeburen - Delfzijl,,3,,,http://qbuzz.nl/gd/lijn/g043
21612,GVB,245,Oostzanerdijk - Schiphol Zuid,,3,,,http://www.gvb.nl/lijn/bus/245
2602,QBUZZ,4,Stadsdienst Emmen Bargeres,,3,00ffff,000000,http://qbuzz.nl/gd/lijn/d104
30633,GVB,41,Station Holendrecht - Muiderpoortstation,,3,,,http://www.gvb.nl/lijn/bus/41
2562,QBUZZ,44,Emmen - Schoonebeek,,3,,,http://qbuzz.nl/gd/lijn/d044
2567,QBUZZ,50,Assen - Groningen,,3,,,http://qbuzz.nl/gd/lijn/g050
2576,QBUZZ,65,Zoutkamp - Groningen,,3,,,http://qbuzz.nl/gd/lijn/g065
2603,QBUZZ,174,Veendam - Groningen,,3,,,http://qbuzz.nl/gd/lijn/g174
258,ARR,45,Sneek - Hemelum,,3,,,
290,ARR,650,Leerdam - Culemborg,,3,,,
293,ARR,45,Tiel - Wageningen,,3,,,
6792,ARR,27,Arnhem via Giesbeek - Doetinchem,,3,,,
6793,ARR,24,'s-Heerenberg - Doetinchem,,3,,,
6794,ARR,29,Arnhem via Rheden - Doetinchem,,3,,,
41695,ARR,651,Dokkum via Damwald - Leeuwarden,,3,,,
41696,ARR,71,Kop Afsluitdijk via Minnertsga - Leeuwarden,,3,,,
41699,ARR,60,Dokkum via Holwerd - Leeuwarden,,3,,,
41702,ARR,17,Heerenveen via Noordwolde - Oosterwolde,,3,,,
41705,ARR,13,Leeuwarden via Surhuisterveen - Drachten,,3,,,
41706,ARR,11,Akkrum - Drachten,,3,,,
41709,ARR,51,Dokkum via Damwald - Leeuwarden,,3,,,
41710,ARR,324,Emmeloord via Drachten - Groningen,,3,,,
41721,ARR,320,Leeuwarden via Drachten - Heerenveen,,3,,,
41726,ARR,47,Sneek via Balk - Lemmer,,3,,,
41731,ARR,249,Sintjohannesga - Joure,,3,,,
41734,ARR,97,Harlingen via Franeker - Leeuwarden,,3,,,
42424,ARR,2,Westergouwe - Station,,3,,,
45126,BRAVO:ARR,158,Veghel - 's-Hertogenbosch,,3,,,
62526,CXX,N97,Nieuw Vennep - Amsterdam CS IJzijde via Airport,,3,ffcc00,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=M097
52841,ARR,655,Gulpen via Ubachsberg - Heerlen,,3,,,
52861,ARR,27,Kerkrade Parkstad Stadion - Herzogenrath,,3,,,
52870,ARR,41,Sittard via Munstergeleen - Geleen,,3,,,
54235,BRAVO:ARR,402,Breda - Gorinchem,,3,,,
195,ARR,62,Buitenpost - Leeuwarden,,3,,,
196,ARR,63,Dokkum - Buitenpost,,3,,,
198,ARR,66,Holwerd - Leeuwarden,,3,,,
200,ARR,4,Busstation - Nijlan,,3,,,
206,ARR,3,Busstation - Camminghaburen,,3,,,
226,ARR,52,Dokkum - Oostmahorn,,3,,,
234,ARR,94,Sneek - Reduzum,,3,,,
248,ARR,239,Ferwoude - Sneek,,3,,,
289,ARR,42,Tiel - Druten,,3,,,
4128,ARR,178,Bodegraven - Gouda,,3,,,
5435,ARR,169,Leiden Centraal - Alphen aan den Rijn,,3,,,
5440,ARR,147,Alphen aan den Rijn - Uithoorn,,3,,,
19302,ARR,83,Zutphen - Warnsveld,,3,,,
43015,ARR,652,Voerendaal - Heerlen Zuyd Hogeschool,,3,,,
43031,ARR,28,Nuth - Voerendaal,,3,,,
243,ARR,22,Warten - Leeuwarden,,3,,,
254,ARR,41,Balk - Heerenveen,,3,,,
257,ARR,44,Bolsward - Balk,,3,,,
33048,ARR,261,Damwald - Buitenpost,,3,,,
41478,ARR,675,Meijel - Roermond,,3,,,
41485,ARR,3,Weert Station - Leuken,,3,,,
41486,ARR,2,Weert Station - Laar,,3,,,
41487,ARR,1,Weert Station - Weert Boshoven,,3,,,
41488,ARR,4,Weert Station - Altweerterheide,,3,,,
41495,ARR,370,Venlo - Weert,,3,,,
41497,ARR,73,Roermond - Weert,,3,,,
41499,ARR,76,Maasbracht - Ell,,3,,,
42987,ARR,85,Siebengewald - Boxmeer,,3,,,
43025,ARR,30,Maastricht via MA Airport - Sittard,,3,,,
52856,ARR,350,Maastricht via Gulpen - Aachen,,3,,,
53421,ARR,64,Roermond - Heinsberg,,3,,,
53422,ARR,81,Venray via Wanssum - Well,,3,,,
53427,ARR,377,Venlo via Kessel - Roermond,,3,,,
62552,ARR,7072,"Holwerd, Veerdam - Dokkum, Sionsberg",,3,,,
62553,ARR,7071,"Holwerd, Veerdam - Dokkum, Busstation",,3,,,
17614,IFF:NS,Intercity,Rotterdam Centraal <-> Groningen IC500,,2,,,
17615,IFF:NS,Intercity direct,Breda <-> Amsterdam Centraal HSN900,,2,,,
17620,IFF:NS,Sprinter,Meppel <-> Leeuwarden SPR9000,,2,,,
17627,IFF:NS,Sprinter,Utrecht Centraal <-> Baarn SPR5500,,2,,,
41223,IFF:NS,Intercity,Den Haag Centraal <-> Leeuwarden IC1800,,2,,,
53003,IFF:NS,Stopbus i.p.v. trein,Stopbus i.p.v. trein Almere Centrum <-> Lelystad Centrum,,3,,,
